filename,text,up_votes,down_votes,age,gender,accent,duration
cv-valid-train/sample-071016.mp3,the tribal chieftains will appreciate what you do,2,0,fourties,male,philippines,
cv-valid-train/sample-131852.mp3,using the debugger he found out that there was a buffer overflow,1,0,,,,
cv-valid-train/sample-182501.mp3,the top had certainly ceased to rotate,3,0,,,,
cv-valid-train/sample-145806.mp3,so then try he said to the englishman,4,2,,,,
cv-valid-train/sample-054274.mp3,that's a lot of gold,2,0,,,,
cv-valid-train/sample-039942.mp3,all things are one the old man had said,3,0,twenties,male,australia,
cv-valid-train/sample-032415.mp3,this is a trick to get your sympathy,1,0,,,,
cv-valid-train/sample-029506.mp3,what he said reminded the boy of the old king,4,0,,,,
cv-valid-train/sample-168405.mp3,listen to the woman,1,0,fifties,male,us,
cv-valid-train/sample-163104.mp3,sometimes there's just no way to hold back the river,1,0,,,,
cv-valid-train/sample-000567.mp3,i'm afraid she'd feel ashamed to think she hadn't trusted you,1,0,fifties,male,us,
cv-valid-train/sample-087661.mp3,i have the diet of a kid who found twenty dollars,3,0,,,,
cv-valid-train/sample-095033.mp3,so he began to wander through the city and found himself at the gates,1,0,,,,
cv-valid-train/sample-182741.mp3,who's down there with you,1,0,,,,
cv-valid-train/sample-029894.mp3,they went in to drink the tea which was served in beautiful crystal glasses,1,0,,,,
cv-valid-train/sample-093824.mp3,that's why i want you to continue toward your goal,1,0,,,,
cv-valid-train/sample-120572.mp3,they formed heaps that are visible a mile and a half away,3,1,,,,
cv-valid-train/sample-140552.mp3,you're a week late for school already,1,0,,,,
cv-valid-train/sample-118264.mp3,and i want you to know that i'm coming back,8,0,,,,
cv-valid-train/sample-174544.mp3,it looked like a rusty gas float,3,0,fifties,female,us,
cv-valid-train/sample-024954.mp3,the hookahs were extinguished and the guards stood at attention,3,0,twenties,male,us,
cv-valid-train/sample-131372.mp3,if you start your emails with greetings let me be the first to welcome you to earth,13,1,thirties,male,us,
cv-valid-train/sample-132920.mp3,we've done it said the englishman who had also awakened early,4,0,,,,
cv-valid-train/sample-035551.mp3,will you put that thing away,2,0,thirties,male,african,
cv-valid-train/sample-103702.mp3,he was immensely excited at the news,2,0,fourties,male,,
cv-valid-train/sample-069646.mp3,he's doing it because it's what he wants to do,1,0,,,,
cv-valid-train/sample-181219.mp3,a large piece suddenly came off and fell with a loud and sharp noise,3,0,,,,
cv-valid-train/sample-002721.mp3,that's what i'm afraid of,1,0,fifties,male,england,
cv-valid-train/sample-144581.mp3,you can get around very easily by train  which is a very relaxing and affordable way to travel,1,0,,,,
cv-valid-train/sample-004607.mp3,finally after hours of waiting the guard bade the boy enter,3,0,teens,male,england,
cv-valid-train/sample-090795.mp3,andreas placed the shell against his ear so he could hear the ocean,1,0,twenties,male,us,
cv-valid-train/sample-139492.mp3,apologies for not calling you back just finished working,1,0,,,,
cv-valid-train/sample-029277.mp3,love is the force that transforms and improves the soul of the world,3,0,,,,
cv-valid-train/sample-142008.mp3,and so will you,1,0,thirties,male,us,
cv-valid-train/sample-003091.mp3,do you like it,1,0,teens,male,us,
cv-valid-train/sample-095088.mp3,but i found it difficult to get to work because of the investigations,1,0,twenties,male,indian,
cv-valid-train/sample-192944.mp3,but then he remembered that he wasn't going to have to pay anything,1,0,,,,
cv-valid-train/sample-073372.mp3,the crowd swayed a little as i elbowed my way through,3,0,fourties,male,us,
cv-valid-train/sample-185721.mp3,it's easy to do here in the kitchen,2,0,twenties,male,england,
cv-valid-train/sample-163669.mp3,the top had certainly ceased to rotate,11,0,,,,
cv-valid-train/sample-059935.mp3,you put something wrong in those capsules,1,0,,,,
cv-valid-train/sample-030242.mp3,the boy put the stones in his pouch,1,0,,,,
cv-valid-train/sample-065327.mp3,he condemned the commander to death without honor,1,0,,,,
cv-valid-train/sample-073466.mp3,one of my best reporters,1,0,fifties,female,indian,
cv-valid-train/sample-091848.mp3,it's late in the evening a perfect time for coffee,1,0,,,,
cv-valid-train/sample-006322.mp3,he's trying to trick you again,1,0,fifties,male,us,
cv-valid-train/sample-125495.mp3,a whiskey is the perfect end to my day,1,0,sixties,male,us,
cv-valid-train/sample-056095.mp3,does a man's heart always help him the boy asked the alchemist,2,0,,,,
cv-valid-train/sample-135290.mp3,some of those who saw its flight say it travelled with a hissing sound,3,1,,,,
cv-valid-train/sample-047757.mp3,what did you stop it for,1,0,,,,
cv-valid-train/sample-161204.mp3,you must love the desert but never trust it completely,2,0,twenties,male,canada,
cv-valid-train/sample-169097.mp3,and we'll be at larissa's bar up the street,2,0,teens,female,canada,
cv-valid-train/sample-095888.mp3,enough said the boy,4,0,,,,
cv-valid-train/sample-012923.mp3,i don't trust anybody,1,0,twenties,male,,
cv-valid-train/sample-060858.mp3,i make my living forecasting the future for people he said,2,1,teens,male,us,
cv-valid-train/sample-007643.mp3,it's called the principle of favorability,1,0,,,,
cv-valid-train/sample-143805.mp3,are you john doe,1,0,,,,
cv-valid-train/sample-166063.mp3,before guns were invented armies had to throw bullets at each other and if a bullet touched you you had to sit out until the next war,3,0,,,,
cv-valid-train/sample-117826.mp3,i'll work for you he said,2,0,,,,
cv-valid-train/sample-114622.mp3,i suppose i proposed to you,1,0,,,,
cv-valid-train/sample-002760.mp3,we've been laughing all day about that,2,0,,,,
cv-valid-train/sample-187271.mp3,even the guides spoke very little to one another,2,0,fifties,female,us,
cv-valid-train/sample-105235.mp3,he took out one of the stones,1,0,twenties,male,us,
cv-valid-train/sample-182016.mp3,he recited an our father silently,3,0,twenties,male,england,
cv-valid-train/sample-163778.mp3,this man's going to jump off a roof,1,0,thirties,male,us,
cv-valid-train/sample-044413.mp3,you brought a new feeling into my crystal shop,3,0,,,,
cv-valid-train/sample-054595.mp3,something bright reflected from his chest with such intensity that the boy was momentarily blinded,3,0,twenties,male,us,
cv-valid-train/sample-093570.mp3,but i found it difficult to get to work because of the investigations,1,0,,,,
cv-valid-train/sample-098614.mp3,since the miner had sacrificed everything to his destiny the old man decided to become involved,3,0,,,,
cv-valid-train/sample-094004.mp3,and this is for me said the alchemist keeping one of the parts,2,0,thirties,male,england,
cv-valid-train/sample-190941.mp3,because life wants you to achieve your destiny,1,0,,,,
cv-valid-train/sample-048035.mp3,he just got a new kite for his birthday,1,0,,,,
cv-valid-train/sample-098929.mp3,the sheep fidgeted nearby uneasy with their new owner and excited by so much change,2,0,,,,
cv-valid-train/sample-157231.mp3,i found a little crowd of about twenty people surrounding the huge hole,3,0,,,,
cv-valid-train/sample-090357.mp3,he looked like an arab which was not unusual in those parts,3,0,seventies,male,australia,
cv-valid-train/sample-181786.mp3,maybe we'd better ask someone the boy suggested,1,0,,,,
cv-valid-train/sample-136693.mp3,the caravan moved toward the east,2,0,,,,
cv-valid-train/sample-051957.mp3,the night was warm and i was thirsty,8,1,,,,
cv-valid-train/sample-064242.mp3,i told you to have the ice box fixed,2,0,,,,
cv-valid-train/sample-026253.mp3,the manufacturer recommends it,2,0,twenties,male,us,
cv-valid-train/sample-080511.mp3,what do you want done with them tomorrow morning,3,0,,,,
cv-valid-train/sample-175269.mp3,he opened the package and tucked into a sandwich,1,0,sixties,male,wales,
cv-valid-train/sample-134657.mp3,are you going to live with your mother,2,1,,,,
cv-valid-train/sample-153073.mp3,the boy put the stones in his pouch,1,0,,,,
cv-valid-train/sample-053451.mp3,hundreds must have seen it and taken it for a falling star,1,0,,,,
cv-valid-train/sample-163441.mp3,i just know that the tradition is always right,1,0,,,,
cv-valid-train/sample-086508.mp3,everyone when they are young knows what their destiny is,1,0,,,,
cv-valid-train/sample-091690.mp3,but before i go i want to tell you a little story,4,0,,,,
cv-valid-train/sample-151405.mp3,the sheep will get used to my not being there too the boy thought,2,0,,,,
cv-valid-train/sample-160841.mp3,he approached the mass and was surprised at the size and the shape,3,0,fifties,female,england,
cv-valid-train/sample-154936.mp3,the idea is still good,1,0,,,,
cv-valid-train/sample-145799.mp3,what were you going to write about hillary,1,0,thirties,male,,
cv-valid-train/sample-128002.mp3,he took urim and thummim from his pocket and began playing with them,1,0,,,,
cv-valid-train/sample-155659.mp3,i still can't understand it though,1,0,,,,
cv-valid-train/sample-128808.mp3,one of the oldest trees in lincoln,2,0,twenties,female,canada,
cv-valid-train/sample-023730.mp3,there were just drawings coded instructions and obscure texts,1,0,teens,male,,
cv-valid-train/sample-016703.mp3,he got up early with the idea of finding it,3,1,thirties,female,us,
cv-valid-train/sample-073600.mp3,it seemed as if what the old king had called beginner's luck were no longer functioning,1,0,,,,
cv-valid-train/sample-039390.mp3,the shop folks were taking down their shutters and people were opening their bedroom windows,4,0,twenties,male,england,
cv-valid-train/sample-017186.mp3,the last time she came in here,1,0,twenties,male,us,
cv-valid-train/sample-091223.mp3,it seemed to him that it fell to earth about one hundred miles east of here,2,0,,,,
cv-valid-train/sample-062883.mp3,it may be the gases of the firing that caused the martians inconvenience,1,0,,,,
cv-valid-train/sample-127800.mp3,one of the oldest trees in lincoln,1,0,,,,
cv-valid-train/sample-110190.mp3,sandra read aloud the strange excerpt,1,0,,,,
cv-valid-train/sample-138125.mp3,i would have won the junior olympics if not for those medaling kids,3,0,,,,
cv-valid-train/sample-033010.mp3,my mind ran on the possibilities of its content,3,0,sixties,female,scotland,
cv-valid-train/sample-164906.mp3,i have to separate out the sulfur,6,0,,,,
cv-valid-train/sample-156931.mp3,i looked at the cylinder again and was completely terrified,2,0,,,,
cv-valid-train/sample-030567.mp3,the first day passed,3,0,,,,
cv-valid-train/sample-004167.mp3,i was disappointed at this inanimate bulk,4,0,,,,
cv-valid-train/sample-090050.mp3,at that point in their lives everything is clear and everything is possible,1,0,,,,
cv-valid-train/sample-095219.mp3,the old man opened his cape and the boy was struck by what he saw,1,0,,,,
cv-valid-train/sample-157394.mp3,its lower end was still embedded,1,0,,,,
cv-valid-train/sample-002508.mp3,will you give me your blessing asked the boy,1,0,,,,
cv-valid-train/sample-106026.mp3,the day was dawning and the shepherd urged his sheep in the direction of the sun,4,0,thirties,male,african,
cv-valid-train/sample-077284.mp3,the thought was so dreadful to him that he forgot about the heat and went forward,2,0,fourties,male,scotland,
cv-valid-train/sample-028502.mp3,you'll ask me to what,1,0,,,,
cv-valid-train/sample-195397.mp3,divers found a dead person in the lake,2,0,thirties,male,us,
cv-valid-train/sample-148423.mp3,and it goes for you too,1,0,,,,
cv-valid-train/sample-000522.mp3,you've never been born,3,0,,,,
cv-valid-train/sample-194666.mp3,they all complain they're practically working for the government,2,0,,,,
cv-valid-train/sample-044381.mp3,because they're still here,1,0,twenties,male,us,
cv-valid-train/sample-075444.mp3,the news was chilling to say the least,2,0,teens,male,england,
cv-valid-train/sample-082162.mp3,they seemed to laugh at him and he laughed back his heart bursting with joy,6,3,,,,
cv-valid-train/sample-119546.mp3,and they attacked an empty tent,2,0,,,,
cv-valid-train/sample-152223.mp3,and then he would ask us to go back to our easels and replicate all the techniques in one go,3,0,sixties,male,canada,
cv-valid-train/sample-093349.mp3,besides that there was a heap of bicycles,3,0,thirties,male,us,
cv-valid-train/sample-045537.mp3,just use the phone,1,0,,,,
cv-valid-train/sample-089027.mp3,he wasn't asking for help,1,0,,,,
cv-valid-train/sample-085878.mp3,there's no law against stealing stolen money,3,0,,,,
cv-valid-train/sample-151326.mp3,something inside the cylinder was unscrewing the top,3,0,,,,
cv-valid-train/sample-166573.mp3,he really was a king a wise king,3,0,twenties,male,england,
cv-valid-train/sample-089774.mp3,the teller didn't have enough change,1,0,,,,
cv-valid-train/sample-187819.mp3,take your card and leave it with him,1,0,teens,female,,
cv-valid-train/sample-000113.mp3,just handling them made him feel better,3,0,,,,
cv-valid-train/sample-124199.mp3,i found a little crowd of about twenty people surrounding the huge hole,3,0,,,,
cv-valid-train/sample-072543.mp3,i don't know why you boys are so good to me,2,0,,,,
cv-valid-train/sample-184627.mp3,where is the treasure he asked,1,0,,,,
cv-valid-train/sample-054228.mp3,she spun towards john and shouted look out,1,0,,,,
cv-valid-train/sample-189616.mp3,but maybe i'll never have another chance to get to the pyramids in egypt,1,0,thirties,male,england,
cv-valid-train/sample-103996.mp3,maybe we're all that way the boy mused,1,0,,,,
cv-valid-train/sample-142600.mp3,henderson stood up with a spade in his hand,4,0,teens,male,canada,
cv-valid-train/sample-043063.mp3,the old man looked disappointed,3,0,thirties,female,malaysia,
cv-valid-train/sample-142092.mp3,between roast beef and potatoes how can we lose,1,0,,,,
cv-valid-train/sample-001569.mp3,then suppose you give me the money,1,0,,,,
cv-valid-train/sample-146253.mp3,the boy mumbled an answer that allowed him to avoid responding to her question,1,0,,,,
cv-valid-train/sample-109794.mp3,you keep out of this,2,0,twenties,female,england,
cv-valid-train/sample-093033.mp3,the boy began to dig into the dune,2,0,,,,
cv-valid-train/sample-013677.mp3,nobody knows where she got it,2,0,twenties,male,us,
cv-valid-train/sample-095588.mp3,work for somebody else,1,0,,,,
cv-valid-train/sample-175081.mp3,henderson stood up with a spade in his hand,3,0,,,,
cv-valid-train/sample-163790.mp3,do you know when you're really lonely,2,0,fifties,female,indian,
cv-valid-train/sample-194506.mp3,many telescopes were pointed at it,2,0,,,,
cv-valid-train/sample-141690.mp3,what's this the end of the eighth,1,0,thirties,male,england,
cv-valid-train/sample-038808.mp3,he condemned the commander to death without honor,2,0,,,,
cv-valid-train/sample-077519.mp3,boris the lion cried like a donkey,3,0,,,,
cv-valid-train/sample-036508.mp3,oxygen is important for us but some bacteria don't need it at all,1,0,,,,
cv-valid-train/sample-159305.mp3,where the sand was more substantial,3,0,,,,
cv-valid-train/sample-155133.mp3,does this belong to you,3,0,thirties,male,australia,
cv-valid-train/sample-073281.mp3,he decided to return to his friend's stable by the longest route possible,5,0,,,,
cv-valid-train/sample-109643.mp3,i'm going to wait here for you every day,2,0,fourties,male,us,
cv-valid-train/sample-157590.mp3,as i watched the planet seemed to grow larger and smaller,2,0,,,,
cv-valid-train/sample-018873.mp3,it seemed as if what the old king had called beginner's luck were no longer functioning,3,0,fifties,female,england,
cv-valid-train/sample-125453.mp3,he lives at the alfayoum oasis his friend had said,1,0,,,,
cv-valid-train/sample-193271.mp3,it's not what enters men's mouths that's evil said the alchemist,2,1,,,,
cv-valid-train/sample-150254.mp3,are you all right,1,0,,,,
cv-valid-train/sample-126540.mp3,they also began to feel that they knew a better way than others had,2,0,,,,
cv-valid-train/sample-109399.mp3,at most they thought that another meteorite had descended,6,0,,,,
cv-valid-train/sample-025013.mp3,when he saw henderson in his garden he called over the fence and made himself understood,3,0,,,,
cv-valid-train/sample-188053.mp3,what's that book you've got there,1,0,fifties,female,,
cv-valid-train/sample-142419.mp3,but use them to buy your flock,1,0,,,,
cv-valid-train/sample-167653.mp3,most meteorites are more or less rounded,3,0,,,,
cv-valid-train/sample-105163.mp3,this man's going to jump as a matter of principle,2,0,,,,
cv-valid-train/sample-087039.mp3,we're going to shoot the works,2,0,thirties,female,england,
cv-valid-train/sample-027054.mp3,hundreds of observers saw the flame that night and the night after,2,0,fourties,male,us,
cv-valid-train/sample-116067.mp3,the boy accustomed to recognizing omens spoke to the merchant,1,0,,,,
cv-valid-train/sample-175921.mp3,but i found it difficult to get to work because of the investigations,5,1,,,,
cv-valid-train/sample-048836.mp3,i said good night,2,0,,,,
cv-valid-train/sample-128567.mp3,the hull of the ship collapsed,1,0,,,,
cv-valid-train/sample-083296.mp3,i was scared but wasted no time in going out and crossing the bridge to the sand pits,1,0,thirties,male,indian,
cv-valid-train/sample-191124.mp3,he stuck his hand into the pouch and felt around for one of the stones,1,0,,,,
cv-valid-train/sample-013043.mp3,it's called the principle of favorability,7,2,,,,
cv-valid-train/sample-075618.mp3,people from all over the world have passed through this village son said his father,1,0,,,,
cv-valid-train/sample-160207.mp3,he wasn't asking for help,1,0,,,,
cv-valid-train/sample-074507.mp3,i have been waiting for you here at this oasis for a long time,1,0,seventies,male,canada,
cv-valid-train/sample-015562.mp3,i went swimming with dolphins yesterday,2,0,thirties,male,us,
cv-valid-train/sample-183113.mp3,she awoke from the nightmare,2,0,,,,
cv-valid-train/sample-077268.mp3,i suppose that's true in a way,1,0,fifties,male,scotland,
cv-valid-train/sample-133289.mp3,there were snickers from the background,1,0,thirties,female,england,
cv-valid-train/sample-180948.mp3,their horses cried out and all their weapons were filled with sand,2,0,,,,
cv-valid-train/sample-083450.mp3,there were snickers from the background,1,0,fifties,male,us,
cv-valid-train/sample-179506.mp3,they returned to the gates of the monastery,3,0,,,,
cv-valid-train/sample-063417.mp3,he was more certain of it than of anything in the world,2,1,,,,
cv-valid-train/sample-028766.mp3,that it was unable to deal with this boy who spoke the language of the world,3,0,teens,male,indian,
cv-valid-train/sample-057395.mp3,and he looked out over the desert that had brought him to the woman he loved,1,0,,,,
cv-valid-train/sample-058012.mp3,i looked at the cylinder again and was completely terrified,2,0,,,,
cv-valid-train/sample-005816.mp3,here's some cheese you like,2,0,,,,
cv-valid-train/sample-037222.mp3,i have already described the appearance of that colossal bulk which was embedded in the ground,3,0,,,,
cv-valid-train/sample-029619.mp3,he was going to miss the place and all the good things he had learned,9,0,,male,us,
cv-valid-train/sample-018822.mp3,those women are all card sharks don't be fooled,1,0,thirties,male,england,
cv-valid-train/sample-183519.mp3,everybody quiet and ready for an emergency,2,0,,,,
cv-valid-train/sample-010668.mp3,others stumbled upon the stone by accident,1,0,,,,
cv-valid-train/sample-122083.mp3,but my heart is agitated the boy said,7,0,,,,
cv-valid-train/sample-092624.mp3,but that left me without any honest means of support,2,0,,,,
cv-valid-train/sample-178640.mp3,maybe because that wasn't really his dream,2,0,,,,
cv-valid-train/sample-116404.mp3,that's what alchemists do,1,0,,,,
cv-valid-train/sample-016990.mp3,she told me she feels hopeful and optimistic,1,0,,,,
cv-valid-train/sample-117795.mp3,can you give me one good reason why i should,1,0,,,,
cv-valid-train/sample-057068.mp3,then taking his sheep he walked away,1,0,twenties,male,indian,
cv-valid-train/sample-042583.mp3,touching the knob of the door triggers this bluetooth camera to take a snapshot,2,0,fourties,male,us,
cv-valid-train/sample-111408.mp3,his soul must be too primitive to understand those things he thought,2,0,thirties,male,england,
cv-valid-train/sample-117581.mp3,she was supposed to come down and get you,1,0,,,,
cv-valid-train/sample-021503.mp3,the only meaningful results are currently in table ,1,0,,,,
cv-valid-train/sample-029485.mp3,but if you have to go before then go on in pursuit of your dream,1,0,thirties,male,england,
cv-valid-train/sample-092008.mp3,you shouldn't be here the alchemist answered,1,0,fourties,male,philippines,
cv-valid-train/sample-029718.mp3,but men began to reject simple things and to write tracts interpretations and philosophical studies,2,0,twenties,male,indian,
cv-valid-train/sample-090779.mp3,and it's not love to see everything from a distance like you do,3,0,,,,
cv-valid-train/sample-025585.mp3,the electrician looked puzzled,1,0,teens,male,us,
cv-valid-train/sample-081338.mp3,we're in no hurry the chief answered,3,0,twenties,male,us,
cv-valid-train/sample-072751.mp3,i'm a sucker for this country,2,0,teens,male,us,
cv-valid-train/sample-107759.mp3,it was no more exciting than an overturned carriage or a tree blown across the road,1,0,,,,
cv-valid-train/sample-083073.mp3,i'll keep you in mind,1,0,fifties,male,us,
cv-valid-train/sample-063433.mp3,will you do that for me,1,0,thirties,male,england,
cv-valid-train/sample-079749.mp3,it's a good face,1,0,,,,
cv-valid-train/sample-033460.mp3,the teenagers put on red hoodies for their annual toboggan run,3,0,fifties,female,us,
cv-valid-train/sample-077955.mp3,air was either entering or escaping at the rim with a thin sizzling sound,2,0,,,,
cv-valid-train/sample-068567.mp3,would you do anything like that,1,0,thirties,male,,
cv-valid-train/sample-139338.mp3,my palms were sweaty and my mouth was dry it must be a phobia,2,0,thirties,male,,
cv-valid-train/sample-164326.mp3,most of them were staring quietly at the big table,18,0,,,,
cv-valid-train/sample-172230.mp3,something inside the cylinder was unscrewing the top,12,0,,,,
cv-valid-train/sample-062914.mp3,mr brad cables you need cash,2,0,,,,
cv-valid-train/sample-115220.mp3,what a load of trash sarah opined,1,0,,,,
cv-valid-train/sample-108006.mp3,but you are in the desert,2,0,,,,
cv-valid-train/sample-004217.mp3,it drew a droplet of blood,1,0,,,,
cv-valid-train/sample-047654.mp3,if i could i'd write a huge encyclopedia just about the words luck and coincidence,1,0,,,,
cv-valid-train/sample-090893.mp3,they become the soul o f the world,3,0,,,,
cv-valid-train/sample-185064.mp3,i'd like to take a bath,1,0,,,,
cv-valid-train/sample-038212.mp3,it brought his heart into his mouth,10,1,,,,
cv-valid-train/sample-040367.mp3,most of them were staring quietly at the big table,1,0,teens,male,indian,
cv-valid-train/sample-165407.mp3,i'll return just as your father came back to your mother he said,1,0,fifties,male,african,
cv-valid-train/sample-041348.mp3,everyone on earth has a treasure that awaits him his heart said,1,0,fourties,female,england,
cv-valid-train/sample-091945.mp3,i shall make us some ice cubes,4,0,,,,
cv-valid-train/sample-168586.mp3,they were given to me as a present by a king the boy said,3,0,,,,
cv-valid-train/sample-034192.mp3,the boy remembered his dream and suddenly everything was clear to him,2,0,,,,
cv-valid-train/sample-059611.mp3,let me see it,3,0,thirties,male,england,
cv-valid-train/sample-060043.mp3,from the railway station in the distance came the sound of trains ringing and rumbling,4,0,fourties,female,us,
cv-valid-train/sample-155460.mp3,at least we've finally got something we can celebrate,1,0,,,,
cv-valid-train/sample-181665.mp3,i went stretching my legs clumsily and feeling my way in the dark,7,4,,,,
cv-valid-train/sample-058153.mp3,it was glaringly hot not a cloud in the sky nor a breath of wind,1,0,,,,
cv-valid-train/sample-134748.mp3,i told him that was what i had come here to learn,2,0,thirties,female,malaysia,
cv-valid-train/sample-104769.mp3,i thought i'd buy them some groceries,1,0,twenties,female,england,
cv-valid-train/sample-057612.mp3,it seemed such a little thing so bright and small and still,7,0,fifties,male,us,
cv-valid-train/sample-118675.mp3,i had that right here,1,0,,,,
cv-valid-train/sample-122447.mp3,you get somebody else to wash the diapers,1,0,,,,
cv-valid-train/sample-037543.mp3,replace the ts in tim tebow's name with any other consonant to get a star wars character,1,0,,,,
cv-valid-train/sample-127595.mp3,henderson stood up with a spade in his hand,3,0,,,,
cv-valid-train/sample-194986.mp3,what do i do in salem the old man laughed,1,0,,,,
cv-valid-train/sample-097107.mp3,this is a trick to get your sympathy,1,0,twenties,female,us,
cv-valid-train/sample-054640.mp3,it was as if it quivered but really this was the telescope vibrating,3,1,,,,
cv-valid-train/sample-017819.mp3,did you see the garden that it took the master gardener ten years to create,2,0,,,,
cv-valid-train/sample-146030.mp3,he didn't want any conversation at this point,1,0,,,,
cv-valid-train/sample-090884.mp3,wait till you try to turn around,1,0,,,,
cv-valid-train/sample-087917.mp3,thank you said the boy,3,0,thirties,male,us,
cv-valid-train/sample-181793.mp3,i thought that everything i owned would be destroyed,1,0,,,,
cv-valid-train/sample-030941.mp3,it could get a whole lot worse,1,0,,,,
cv-valid-train/sample-161054.mp3,but none of that is from the pyramids said the alchemist,3,0,,,,
cv-valid-train/sample-133719.mp3,i heard a faint movement under my feet,3,0,,,,
cv-valid-train/sample-098607.mp3,the little group of people from the city dispersed,2,0,seventies,male,australia,
cv-valid-train/sample-121084.mp3,he was proud of himself,1,0,fourties,female,us,
cv-valid-train/sample-181009.mp3,there was very little talking,3,0,,,,
cv-valid-train/sample-182865.mp3,none of what the old man was saying made much sense to the boy,3,0,twenties,male,,
cv-valid-train/sample-053423.mp3,it was a tent like many at the oasis,3,0,twenties,male,england,
cv-valid-train/sample-140455.mp3,from the railway station in the distance came the sound of trains ringing and rumbling,4,1,twenties,male,us,
cv-valid-train/sample-106829.mp3,there is only one way to learn the alchemist answered,2,0,,,,
cv-valid-train/sample-123192.mp3,how do i feel,2,0,,,,
cv-valid-train/sample-118613.mp3,i'll show you what i'm doing,3,0,,,,
cv-valid-train/sample-086766.mp3,and the hero has slain the giant dragon,2,0,,,,
cv-valid-train/sample-169109.mp3,you've got about two minutes,1,0,,,,
cv-valid-train/sample-122835.mp3,help my friend mr richard,2,0,,,,
cv-valid-train/sample-035095.mp3,in spite of this i still believed that there were men in mars,3,0,seventies,male,us,
cv-valid-train/sample-035437.mp3,he sat looking at the sky for a long time,4,1,fourties,male,us,
cv-valid-train/sample-151279.mp3,they formed heaps that are visible a mile and a half away,3,0,,,,
cv-valid-train/sample-093643.mp3,any minute now we could be assassinated,2,0,thirties,male,england,
cv-valid-train/sample-016718.mp3,let's go and have some lunch said the crystal merchant,1,0,thirties,male,,
cv-valid-train/sample-111218.mp3,among these people were a couple of cyclists a gardener i employed sometimes and a girl carrying a baby,1,0,thirties,female,us,
cv-valid-train/sample-117109.mp3,i'm getting them for twelve dollars a night,2,0,,,us,
cv-valid-train/sample-131419.mp3,in spite of this i still believed that there were men in mars,2,1,twenties,female,us,
cv-valid-train/sample-120693.mp3,at that time it was quite clear in my own mind that the thing had come from the planet mars,4,0,,,,
cv-valid-train/sample-117654.mp3,and i hope mark beats higgins,1,0,thirties,male,england,
cv-valid-train/sample-163520.mp3,i wished i had a light to smoke by,3,0,,,,
cv-valid-train/sample-029343.mp3,the requirements are rather high for this job,2,1,,,,
cv-valid-train/sample-009987.mp3,i forgot to thank you for those roses,1,0,,,us,
cv-valid-train/sample-148282.mp3,henderson stood up with a spade in his hand,1,0,teens,male,us,
cv-valid-train/sample-052706.mp3,then suppose you give me the money,3,0,,,,
cv-valid-train/sample-174336.mp3,nostalgia isn't what it used to be,2,0,,,,
cv-valid-train/sample-083199.mp3,maybe we're all that way the boy mused,1,0,,,,
cv-valid-train/sample-108622.mp3,don't ask me why i don't know why,1,0,,,,
cv-valid-train/sample-027383.mp3,he knew he was stronger than his friend,2,1,,,,
cv-valid-train/sample-081272.mp3,you don't know who did it,2,0,,,,
cv-valid-train/sample-018363.mp3,their faces were hidden behind blue veils with only their eyes showing,1,0,,,,
cv-valid-train/sample-136396.mp3,the burning fire had been extinguished,3,0,thirties,male,england,
cv-valid-train/sample-012492.mp3,i am here the boy said,2,0,,,,
cv-valid-train/sample-057010.mp3,it didn't bring with it the smell of the desert nor the threat of moorish invasion,1,0,thirties,female,us,
cv-valid-train/sample-085277.mp3,the beer was more than just refreshing it was delicious,2,0,twenties,female,us,
cv-valid-train/sample-016039.mp3,some of the grey ash was falling off the circular edge,4,0,twenties,male,us,
cv-valid-train/sample-146043.mp3,so what do you want of me the sun asked,1,0,,,,
cv-valid-train/sample-195129.mp3,fill this place with a sandstorm so strong that it blots out the sun,2,0,fourties,male,,
cv-valid-train/sample-000384.mp3,to realize one's destiny is a person's only real obligation,2,0,sixties,male,newzealand,
cv-valid-train/sample-045069.mp3,she wants to talk to uncle francis,2,0,,,,
cv-valid-train/sample-065325.mp3,i use links for the former and i simply speak the number for the latter,2,0,sixties,male,england,
cv-valid-train/sample-103203.mp3,are you running a business or a charity ward,1,0,,,,
cv-valid-train/sample-154959.mp3,you didn't have to do any cleaning he said,3,0,twenties,male,,
cv-valid-train/sample-088708.mp3,at most they thought that another meteorite had descended,1,0,,,,
cv-valid-train/sample-168617.mp3,he learned swimming in school,1,0,thirties,male,,
cv-valid-train/sample-182963.mp3,i saw a young man standing on the cylinder and trying to scramble out of the hole again,3,0,,,,
cv-valid-train/sample-132442.mp3,at night they spread their sleeping gear and kept their fires hidden,1,0,,,,
cv-valid-train/sample-049805.mp3,it helped me to trust in people the englishman answered,2,0,,,,
cv-valid-train/sample-115009.mp3,mind if i sit down,2,0,,,,
cv-valid-train/sample-026869.mp3,the level ground was blackened as far as one could see and it was still giving off smoke,2,0,,,,
cv-valid-train/sample-019644.mp3,it is up there,2,0,twenties,male,us,
cv-valid-train/sample-067833.mp3,when you are loved you can do anything in creation,3,0,,,,
cv-valid-train/sample-174567.mp3,the thirteenth of march is meant to be unlucky,3,0,,,,
cv-valid-train/sample-084251.mp3,i can't think of any enemies i have,2,0,fifties,female,indian,
cv-valid-train/sample-164491.mp3,you should read the new book mark twain's writing now,2,0,twenties,male,us,
cv-valid-train/sample-052535.mp3,how could this happen,1,0,fourties,,australia,
