,filename,text,pred_str
3095,cv-valid-dev/sample-003095.mp3,I'M GOING TO THEM,I'M GOING TO THEM
3096,cv-valid-dev/sample-003096.mp3,THEIR HORSES CRIED OUT AND ALL THEIR WEAPONS WERE FILLED WITH SAND,THEIR HORSES CRIED OUT AND ALL THEIR WEAPONS WERE FILLED WITH SAND
3097,cv-valid-dev/sample-003097.mp3,I HAVEN'T ANY WATCH,I HAVEN'T ANY WATCH
3098,cv-valid-dev/sample-003098.mp3,TO NOURISH THE FALCON,TO NOURICH DE FALCOM
3099,cv-valid-dev/sample-003099.mp3,ALL WHO WENT THERE WERE HAPPY AT HAVING DONE SO,ALL WHO WENT THERE WERE HAPPY AT HAVING DONE SO
3100,cv-valid-dev/sample-003100.mp3,I READ ONLY WHAT THE BIRDS WANTED TO TELL ME,I READ ONLY WHAT THE BIRDS WANTED TO TELL ME
3101,cv-valid-dev/sample-003101.mp3,THE BOY NOTICED THAT THE OWNER OF THE BAR STOOD NEARBY LISTENING ATTENTIVELY TO THEIR CONVERSATION,THE BY NOTICED THAT THE OWNER OF THE BAR STOOD NEAR BY LISTENING ATTENTIVELY TO THEIR CONVERSATION
3102,cv-valid-dev/sample-003102.mp3,YOU DON'T HAVE TO GO WITH ME,YOU DON'T HAVE TO GO WITH ME
3103,cv-valid-dev/sample-003103.mp3,I AM DEFINITELY OPEN TO THE IDEA BECAUSE IVE ALWAYS WANTED TO WORK AS A SMALL BUSINESS OWNER,I AM DEFLY OPENED TO THE IDEA BECAUSE I ALWAYS WANTED TO WORK AS A SMALL BUSINESS OWNER
3104,cv-valid-dev/sample-003104.mp3,MY KEYCHAIN IS HEAVY AND AWKWARD TO CARRY IN MY POCKET,MY KEY CHAIN IS HEAVY AND AWKWARD TO CARRY IN MY POCKET
3105,cv-valid-dev/sample-003105.mp3,AT HIS SIDE WAS THE YOUNG ARAB THE BOY HAD SPOKEN WITH EARLIER,HATTY'S HIDE WAS A YOUNG HARABSY BOY HAD SPOKEN WITH HER LEAR
3106,cv-valid-dev/sample-003106.mp3,AND THE SAND AND GRAVEL HAD BEEN FLUNG VIOLENTLY IN EVERY DIRECTION,AND THE SAND AND GRAVEL HAD BEEN FLUNG VIOLENTLY IN EVERY DIRECTION
3107,cv-valid-dev/sample-003107.mp3,THE WIND BEGAN TO BLOW AGAIN,THE WIND BEGAN TO BLOW AGAIN
3108,cv-valid-dev/sample-003108.mp3,BUT THE BOY NEVER TOOK HIS EYE OFF HIS NEW FRIEND,BUT THE BOY NEVER TOOK HIS EYE OFF HIS NEW FRIEND
3109,cv-valid-dev/sample-003109.mp3,I'M NOT GOING VERY FAR THE ALCHEMIST ANSWERED LOOKING STRAIGHT INTO THE EYES OF THE HORSEMEN,I'M NOT GOING VERY FAR THE ALPHEMIS ANSWERED LOOKING STRAIGHT INTO THE EYES OF THE HORSEMEN
3110,cv-valid-dev/sample-003110.mp3,LET ME TELL YOU WHAT WILL HAPPEN,LET ME TELL YOU WHAT WILL HAPPEN
3111,cv-valid-dev/sample-003111.mp3,THE OLD MAN WAS PROBABLY A GYPSY TOO,THE OLD MAN WAS PROBABLY A GIPSY TOO
3112,cv-valid-dev/sample-003112.mp3,WATCH OUT FOR HIS VENOM THE BOY SAID,WATCH OUT FOR HIS VENOM THE BOY SAID
3113,cv-valid-dev/sample-003113.mp3,DO YOU CARE IF I SIT DOWN OUT HERE,DO YOU CARE IF I SEE DEWM OUT HERE
3114,cv-valid-dev/sample-003114.mp3,WE WERE ALL MADE BY THE SAME HAND AND WE HAVE THE SAME SOUL,WE WERE ALL MADE BY THE SAME HAND AND WE HAVE THE SAME SOR
3115,cv-valid-dev/sample-003115.mp3,THE TWO WERE TAKEN TO A NEARBY MILITARY CAMP,THE TWO WERE TAKEN TO A NEAR BY MILITARY CAEM
3116,cv-valid-dev/sample-003116.mp3,CAN'T THEY SEE IT'S A FRAME UP,CAN'TE THEY SEE IT'S A FRAME UP
3117,cv-valid-dev/sample-003117.mp3,THE BOY TOOK OUT URIM AND THUMMIM FROM HIS BAG,THE BOY TOOK OUT URIM AND THUMBIN FROM HIS BACK
3118,cv-valid-dev/sample-003118.mp3,THE WHOLE POLICE FORCE STANDING ON IT'S EAR,HTHE WHOLE POLICE FORCE STANDING ON ITS EAR
3119,cv-valid-dev/sample-003119.mp3,MUST HAVE BEEN THAT JUMP IN THE COLD WATER,MUST HAVE BEEN THAT JUMP IN THE COLD WATER
3120,cv-valid-dev/sample-003120.mp3,THEY'RE JUST A PILE OF STONES,THER JESTER ILOS STONS
3121,cv-valid-dev/sample-003121.mp3,WAIT TILL THOSE TWO FUTURE JAILBIRDS READ THE MORNING POST TOMORROW,WAIT TILL THOSE TWO FUTURED JAILBERRIES READ THE MORNING POST TO MORROW
3122,cv-valid-dev/sample-003122.mp3,HE'S HOME COOKING DINNER,HIS HOME COOKING DINNER
3123,cv-valid-dev/sample-003123.mp3,I HAVE TO FIND A MAN WHO KNOWS THAT UNIVERSAL LANGUAGE,I HAVE TO FIND A MAN WHO KNOWS THE UNIVERSAL LANGUAGE
3124,cv-valid-dev/sample-003124.mp3,DENSE CLOUDS OF SMOKE OR DUST CAN BE SEEN THROUGH A POWERFUL TELESCOPE,DENSE CLOUDS OF SMOKE OR DUST CAN BE SEEN THROUGH A POWERFUL TELESCOPE
3125,cv-valid-dev/sample-003125.mp3,I THOUGHT THE UNSCREWING MIGHT BE AUTOMATIC,I THOUGHT THE ENSCREWING MIGHT BE AUTOMATIC
3126,cv-valid-dev/sample-003126.mp3,HE PUT IT IN HIS BACK POCKET,HE PUT IT IN HIS BACK POCKET
3127,cv-valid-dev/sample-003127.mp3,IN GENERAL PEOPLE HAVE DIFFICULTIES ESTIMATING RISKS CORRECTLY,IN GENERAL PEOPLE HAVE DIFFICULTIES ESTIMATING RISKS CORRECTLY
3128,cv-valid-dev/sample-003128.mp3,NIGHT FELL AND AN ASSORTMENT OF FIGHTING MEN AND MERCHANTS ENTERED AND EXITED THE TENT,NIGHT FELL AND AN ASSORTMENT OF FIGHTING MEN AND MERCHANTS ENTERED AND EXETED THE TENT
3129,cv-valid-dev/sample-003129.mp3,HE WAS ALARMED BY WHAT HAD HAPPENED,HE WAS ALARMED BY WHAT HAD HAPPENED
3130,cv-valid-dev/sample-003130.mp3,YOU'VE GOT ABOUT TWO MINUTES,YOU'VE GOT ABOUT TWO MINUTES
3131,cv-valid-dev/sample-003131.mp3,I HEARD A FAINT MOVEMENT UNDER MY FEET,I HEARD A FAINT MOVEMENT UNDER MY FEET
3132,cv-valid-dev/sample-003132.mp3,THE BOY NOTICED THAT THE OWNER OF THE BAR STOOD NEARBY LISTENING ATTENTIVELY TO THEIR CONVERSATION,THE BOY NOTICED THE OWNEAR THE BAR STOOD NEARBY LISTENING ATTENTIVELY TO THEIR CONVERSATION
3133,cv-valid-dev/sample-003133.mp3,YOU OLD SORCERER THE BOY SHOUTED UP TO THE SKY,YOU OLD SORCERER THE BOY SHOUTED UP TO THE SKY
3134,cv-valid-dev/sample-003134.mp3,BUT MY HEART IS AGITATED THE BOY SAID,BUT MY HEART IS ADU TIHTER THE BOY SAID
3135,cv-valid-dev/sample-003135.mp3,IT LOOKED LIKE A RUSTY GAS FLOAT,IT LOOKED LIKE A RUSTY GAS FLOAT
3136,cv-valid-dev/sample-003136.mp3,I TOLD YOU I CAN'T USE YOUR COLUMN ANY MORE,I TOLD YOU I CON'T FULED YOUR COLONY ANYAL
3137,cv-valid-dev/sample-003137.mp3,I THINK IT'S PLENTY TERRIFIC,I THINK IT'S PLENTY TERRIFIC
3138,cv-valid-dev/sample-003138.mp3,I'VE SUDDENLY BECOME QUITE IMPORTANT,IH'VE SUDDENLY BECOME QUITE IMPORTANT
3139,cv-valid-dev/sample-003139.mp3,HE TOOK BACK HIS BOOKS AND PACKED THEM AWAY AGAIN IN THEIR BAGS,HE TOOK BACK HIS BOOKS AND PACKED THEM AWAY AGAIN IN THEIR BAGS
3140,cv-valid-dev/sample-003140.mp3,THE ALCHEMIST OPENED A BOTTLE AND POURED A RED LIQUID INTO THE BOY'S CUP,THE ALCHEMIST OPENED A BOTTLE AND POURED A RED LIQUID INTO THE BOY'S CUP
3141,cv-valid-dev/sample-003141.mp3,YOU FORGOT TO PACK IT,YOU FORGOT TO PACK IT
3142,cv-valid-dev/sample-003142.mp3,THE OLD MAN GAVE A SIGNAL AND EVERYONE STOOD,THE OLD MAN GAVE A SIGNOL AND EVERYONE STOOD
3143,cv-valid-dev/sample-003143.mp3,BUT MY HEART IS AGITATED THE BOY SAID,BUT MY HEART IS AGITATED THE BOY SAID
3144,cv-valid-dev/sample-003144.mp3,DO YOU READ ME,DO YOU RATEON
3145,cv-valid-dev/sample-003145.mp3,THE HAND WITH THE WHIP POINTED TO THE SOUTH,THE HAND WES THE WHIP POINTED TO THE SOFT
3146,cv-valid-dev/sample-003146.mp3,THAT'S NOT MY MONEY,THAT'S NOT MY MONEY
3147,cv-valid-dev/sample-003147.mp3,AND YOU'VE TOLD ME ABOUT OMENS,AND YOU'VE TOLD ME ABOUT THE OMENS
3148,cv-valid-dev/sample-003148.mp3,'M ALL ABOUT THOSE INVISIBLE COSMIC CONNECTIONS THAT TRANSCEND TIME AND DISTANCE,ALL ABOUT THOSE INVISIBLE COSMIC CONNECTIONS THAT PRASCEND TIME AND DISTCES
3149,cv-valid-dev/sample-003149.mp3,ABSOLUTELY DESPICABLE THAT GINGERBREAD MEN ARE FORCED TO LIVE IN HOUSES MADE OF THEIR OWN FLESH,ABSOLUTELY DESPICABLE THAT GINGERBRIN MEN ARE FORCED TO LIVE IN HOUSES MADE OF THEIR OWN FLESH
3150,cv-valid-dev/sample-003150.mp3,THEY SET OFF RUNNING WILDLY INTO THE TREES,THEY SET OFF RUNNING WILDLY INTO THE TREES
3151,cv-valid-dev/sample-003151.mp3,WITH EVERY DAY THAT PASSED THE BOY'S HEART BECAME MORE AND MORE SILENT,WITH THE EVERYDAY THAT PASSED THE BOY'S HEART BECAME MORE AND MORE SILENT
3152,cv-valid-dev/sample-003152.mp3,HE PAUSED FOR A MOMENT TO SEE IF THE WOMAN KNEW WHAT THE EGYPTIAN PYRAMIDS WERE,HE PAUSED FOR A MOMENT TO SEE IF THE WOMAN KNEW WHAT THE EGYPTIAN PERIFITS WORTH
3153,cv-valid-dev/sample-003153.mp3,THE DAY WAS HOT AND THE WINE WAS REFRESHING,THE TAB WAS HOT AND THE WINE WAS REPRESSING
3154,cv-valid-dev/sample-003154.mp3,MOST OF THEM WERE STARING QUIETLY AT THE BIG TABLE,MOST OF THEM WERE STIRRING QUIETLY AT THE BIG TABLE
3155,cv-valid-dev/sample-003155.mp3,THE DEAD SOLDIERS WERE REPLACED BY OTHERS AND LIFE WENT ON,THE DEND SOLDIERS WERE BACED BY OTHERS IN LIFE WINTLE
3156,cv-valid-dev/sample-003156.mp3,ALWAYS ASK AN OBJECTIVE QUESTION,ALWAYS ASK AN OBJECTIVE QUESTION
3157,cv-valid-dev/sample-003157.mp3,HE WAS TWENTY MINUTES FROM HIS TENT AND BEGAN TO MAKE HIS WAY THERE,HE WAS TWENTY MINUTES FROM HIS TENT AND BEGAN TO MAKE HIS WAY THERE
3158,cv-valid-dev/sample-003158.mp3,BUT I'M GOING IN SEARCH OF MY TREASURE THE BOY SAID,BUT I AM GOING IN MY SOARCH OF MY TREASURE THE BOYS SAID
3159,cv-valid-dev/sample-003159.mp3,THE SIMUM BLEW THAT DAY AS IT HAD NEVER BLOWN BEFORE,THE SINON BLEW THAT DAY AS IT HAD NEVER BLOWN BEFORE
3160,cv-valid-dev/sample-003160.mp3,ON THE FOLLOWING DAY THE FIRST CLEAR SIGN OF DANGER APPEARED,ON THE FOLLOWING DAY THE FIRST CLEAR SIGN OF DANGER APPEARED
3161,cv-valid-dev/sample-003161.mp3,IF YOU WANT SOMETHING YOU GOTTA GO GET IT,IF YOU WANT SOMETHING YOU GOT A GO GET IT
3162,cv-valid-dev/sample-003162.mp3,NO ONE SEEMED TO HAVE THOUGHT ABOUT IT THAT NIGHT,NO ONE SEEMED TO HAVE THOUGHT ABOUT IT THAT NIGHT
3163,cv-valid-dev/sample-003163.mp3,I DON'T KNOW WHY THESE THINGS HAVE TO BE TRANSMITTED BY WORD OF MOUTH HE THOUGHT,I DON'T KNOW WHY THESE THINGS HAVE TO BE TRANSMITTED BY WORD OF MOUTH HE THOUGHT
3164,cv-valid-dev/sample-003164.mp3,THE ELEVATORS ARE STILL RUNNING,THE ELEVATORS ARE STILL RUNNING
3165,cv-valid-dev/sample-003165.mp3,THE WIND BEGAN TO BLOW AGAIN,THE WINDS BEGAN TO BLOW AGAIN
3166,cv-valid-dev/sample-003166.mp3,WRAPPED IN A SCARF AND BLINDED BY THE BLIZZARD THE BOY SCRAMBLED FOR THE SUBWAY,WRAPPED IN A SCAFF AND BLINDED BY THE BLIZZARD THE BOYS CRAMBLED FOR E SABWAY
3167,cv-valid-dev/sample-003167.mp3,AT THAT TIME IT WAS QUITE CLEAR IN MY OWN MIND THAT THE THING HAD COME FROM THE PLANET MARS,AND THAT TIME IT WAS QUITE CLEAR IN MY OWN MIND THAT THE THING HAD COME FROM THE PLANET MARS
3168,cv-valid-dev/sample-003168.mp3,I'M GETTING TREVOR READY,I'M GETTING TREPPER READY
3169,cv-valid-dev/sample-003169.mp3,THE BOY DIDN'T KNOW WHAT TO SAY,THE BOY DIDN'T KNOW WHAT TO SAY
3170,cv-valid-dev/sample-003170.mp3,I SHALL MAKE US SOME ICE CUBES,I SHALL MAKE US SOME ICE CUBES
3171,cv-valid-dev/sample-003171.mp3,I BURNED THE OMELETTE,I BURNED THE OMELETTE
3172,cv-valid-dev/sample-003172.mp3,A BREEZE BEGAN TO BLOW,THE BRAZE BEGAN TO BLOW
3173,cv-valid-dev/sample-003173.mp3,I'D KNOW THAT VOICE ANYWHERE,I'D KNOW THAT VOICE ANYWHERE
3174,cv-valid-dev/sample-003174.mp3,THE TWO MEN EXCHANGED SOME WORDS IN ARABIC AND THE BAR OWNER SEEMED IRRITATED,THE TWO MEN EXCHANGED THEM WAS AN ARABIC AND THE BARRON SEEMED IRITATED
3175,cv-valid-dev/sample-003175.mp3,THE AREA WAS SWIRLING IN DUST SO INTENSE THAT IT HID THE MOON FROM VIEW,THE AREA WAS SWIRLING IN DUST SO INTENSE THAT IT HID THE MOON FROM VIEW
3176,cv-valid-dev/sample-003176.mp3,EVERYONE HAS HIS OR HER OWN WAY OF LEARNING THINGS HE SAID TO HIMSELF,EVERYONE HAS HIS OR HER OWN WAY OF LEARNING THINGS HE SAID TO HIMSELF
3177,cv-valid-dev/sample-003177.mp3,I COULDNT STOP STARING AT IT,I COULDN'T STOP STARING AT IT
3178,cv-valid-dev/sample-003178.mp3,AS THEY SAT DOWN AT THE ONLY TABLE IN THE PLACE THE CRYSTAL MERCHANT LAUGHED,AS THEY SAT DOWN AT THE ONLY TABLE IN THE PLACE THE CRYSTAL MERCHANT LAUGHED
3179,cv-valid-dev/sample-003179.mp3,THE INGENIOUS PHYSICIST RUBBED HIS NOSE AND SCRATCHED HIS CHIN,THE INGENIOUS ISASSIST WRAPBED HIS NOSE AND SCRETCHED HIS CHIN
3180,cv-valid-dev/sample-003180.mp3,IT WAS DROPPING OFF IN FLAKES AND RAINING DOWN ON THE SAND,IT WAS DROPPING OUT OF FLAKES AND RAINING DOWN IN THE SAND
3181,cv-valid-dev/sample-003181.mp3,AND THE MURMUR LASTED LONGER THAN A SIMPLE VOW WOULD HAVE,AND THE MURMUR LASTED LOR THAT A SIBL VOW WOULD HAVE
3182,cv-valid-dev/sample-003182.mp3,SCATTERED GROUPS OF PEOPLE WERE HURRYING FROM THE DIRECTION OF WOKING,SCATTERED GROUPS OF PEOPLE WERE HURRYING FROM THE DIRECTION OF WOKING
3183,cv-valid-dev/sample-003183.mp3,BECAUSE FOR HIM YOU ARE A GREEN FIELD FROM WHICH HE ALWAYS RETURNS WITH GAME,BECAUSE FOR HIM YOU ARE A GRENFIELD FROM WHICH HE ALWAYS RETERNS WITH GAIN
3184,cv-valid-dev/sample-003184.mp3,IT WAS AS IF IT QUIVERED BUT REALLY THIS WAS THE TELESCOPE VIBRATING,IT WAS AS IF IT QUAVERED BUT TRUALLY THIS WAS THE TELESCOPE VIBRATING
3185,cv-valid-dev/sample-003185.mp3,AFTER ALL WHO DOESNT WANT TO OVERCOME NEW CHALLENGES AND ACHIEVE GREAT HEIGHTS,AFTER ALL WOUD EN MORNE TE LOLCOME NEW TALLINGERS AND AT TY GREAT HEIGHTS
3186,cv-valid-dev/sample-003186.mp3,I LEARNED THE ALCHEMIST'S SECRETS IN MY TRAVELS,I LEARNED THE ALCHYMIST SECRETS IN MY TRAVELS
3187,cv-valid-dev/sample-003187.mp3,I HAD THE EVERYONE HAS GARY BUSEY'S TEETH DREAM AGAIN,I HAD THE EVERY ONE HAS GERYBEAUTEES TEETH TO DREAM AGAIN
3188,cv-valid-dev/sample-003188.mp3,I GUESS I WAS HOMESICK,I GUESS I WAS HOMESICK
3189,cv-valid-dev/sample-003189.mp3,IT SEEMED SUCH A LITTLE THING SO BRIGHT AND SMALL AND STILL,IT SEEMED TO SUCH A LITTLE THING SO BRIGHT AND SMALL AND STUT
3190,cv-valid-dev/sample-003190.mp3,YOU POINT TO A TRAIL OF ANTS LEADING INTO THE HOUSE,YOU POINT TO A TRAIL OF ANTS LEADING INTO THE HOUSE
3191,cv-valid-dev/sample-003191.mp3,HE APPROACHED THE MASS AND WAS SURPRISED AT THE SIZE AND THE SHAPE,HE APPARAGHED THE MASS AND WHAT SURPRISED AT SIZE AND THE CHAT PUT
3192,cv-valid-dev/sample-003192.mp3,THEY ALL COMPLAIN THEY'RE PRACTICALLY WORKING FOR THE GOVERNMENT,THEY ALL COMPLAINED THEIRE PRACTICALLY WORKING FOR THE GOVERNMENT
3193,cv-valid-dev/sample-003193.mp3,IF ONLY WE COULD SEE IT,IF ONLY WE COULD SEE IT
3194,cv-valid-dev/sample-003194.mp3,MANY TELESCOPES WERE POINTED AT IT,MANY TELESCOPES WERE POINTED AT IT
3195,cv-valid-dev/sample-003195.mp3,I POINTED OUT MARS A BRIGHT DOT OF LIGHT,I POINTED DOWNWARKS A BRIGHT DOT OF LIGHT
3196,cv-valid-dev/sample-003196.mp3,WHAT ARE THEY DOING THE OLD MAN ASKED POINTING AT THE PEOPLE IN THE PLAZA,WHAT ARE THEY DOING THE OLD MAN ASKED POINTING AT THE PEOPLE IN THE PLAZA
3197,cv-valid-dev/sample-003197.mp3,THAT IT WAS UNABLE TO DEAL WITH THIS BOY WHO SPOKE THE LANGUAGE OF THE WORLD,THAT IT WAS UNABLE TO DEAL WITH THIS BOY WHO SPOKE THE LANGUAGE OF THE WORLD
3198,cv-valid-dev/sample-003198.mp3,IT'S LIKE THE CAMEL DRIVER SAID 'EAT WHEN IT'S TIME TO EAT,IT'S LIKE THE CAMEL DRIVER SAID EAT WHEN IT'S TIME TO EAT
3199,cv-valid-dev/sample-003199.mp3,THAT'S WHY I FEEL THAT I DESERVE A PART OF WHAT YOU FIND,THAT'S WHY I FEEL THAT I DESERVE A PART OF WHAT YOU FIND
3200,cv-valid-dev/sample-003200.mp3,AND HE WASN'T FARING MUCH BETTER,AND HE WASN'T VERY MUCH BETTER
3201,cv-valid-dev/sample-003201.mp3,HE KNEW HE WAS STRONGER THAN HIS FRIEND,HE KNEW HE WAS STRONGER THAN HIS FRIEND
3202,cv-valid-dev/sample-003202.mp3,AS THE SUN ROSE THE MEN BEGAN TO BEAT THE BOY,AS THIS SUN ROSE THE MEN BEGAN TO BEAT THE BOY
3203,cv-valid-dev/sample-003203.mp3,I'M LOOKING FOR A TREASURE SAID THE BOY AND HE IMMEDIATELY REGRETTED HAVING SAID IT,I'M LOOKING FOR TREASURE SAID THE BOY AND HE IMMEDIATELY REGRETTED HAVING SAID IT
3204,cv-valid-dev/sample-003204.mp3,THEY HAVE CHEAP SAUSAGES AND FRIES AT THE BREWERY TOMORROW,THEY HAVE CHEAP SAUSAGES AND FRIES AT THE BREWIRI TO MORROW
3205,cv-valid-dev/sample-003205.mp3,I WAS DISAPPOINTED AT THIS INANIMATE BULK,I WAS DISAPPOINTED AT THIS INANIMATE BULK
3206,cv-valid-dev/sample-003206.mp3,I DON'T BLAME HIM,I DON'T CLAD HIM
3207,cv-valid-dev/sample-003207.mp3,WELL THEN HELP ME DO THAT THE BOY SAID,WELL THEN HELPME DO THAT THE BOY SAID
3208,cv-valid-dev/sample-003208.mp3,ABOUT AN HOUR AGO,ABOUT AN HOUR AGO
3209,cv-valid-dev/sample-003209.mp3,THERE WERE REALLY I THINK TWO OR THREE HUNDRED PEOPLE ELBOWING ONE ANOTHER,THERE WERE REALLY I THINK TWO OR THREE HUNDRED PEOPLE ELBOWING ONE ANOTHER
3210,cv-valid-dev/sample-003210.mp3,THE BOY TOOK OUT URIM AND THUMMIM FROM HIS BAG,THE BOY TOOK OUT A RIMMAN THUMBIN FROM HIS BAG
3211,cv-valid-dev/sample-003211.mp3,THE CUSHION WAS SOFT AND INVITING,THE CUSHION WAS SOFT AND INVITING
3212,cv-valid-dev/sample-003212.mp3,THAT'S WHERE YOU'RE MISTAKEN,THAT'S WHERE YOU'RE MISTAKEN
3213,cv-valid-dev/sample-003213.mp3,THEY FORGOT THAT LEAD COPPER AND IRON HAVE THEIR OWN DESTINIES TO FULFILL,THEY FORGOT THAT LEE KOPPER AND IN HAD THEIR OWN DESTINIES TO FULFIL
3214,cv-valid-dev/sample-003214.mp3,IT WAS THE FIRST TIME EITHER HAD TOUCHED THE OTHER,IT WAS THE FIRST TIME EITHER HAD TOUCHED THE OTHER
3215,cv-valid-dev/sample-003215.mp3,IT WASN'T MUCH ANYWAY,IT WASN'T MUCH ANYWAY
3216,cv-valid-dev/sample-003216.mp3,THEN ONE DAY THE BOY RETURNED THE BOOKS TO THE ENGLISHMAN,THEN ONE DAY THE BOY RETURNED THE BOOKS TO THE ENGLISHMAN
3217,cv-valid-dev/sample-003217.mp3,UNLIKE VOICECODE WHICH IS A COMPLETE SOLUTION DRAGONFLY IS JUST AN IMPROVED PYTHON API TO DRAGON,AN LIKE VOIST CODE WHICH IS A COMPLETE SOLUTION DRAGON FLY IS JUST AN IMPROVED PIPE ON A P I TO DRAGON
3218,cv-valid-dev/sample-003218.mp3,SOMEPLACE YOU COULD HAVE PUT IT,SOME PLACE HE COULD HAVE PUT IT
3219,cv-valid-dev/sample-003219.mp3,I HAD TO TEST YOUR COURAGE THE STRANGER SAID,I HAD TO TEST YOUR COURAGE THE STRANGER SAID
3220,cv-valid-dev/sample-003220.mp3,DON'T MIND THE COLONEL,DON'T MIND THE COLONEL
3221,cv-valid-dev/sample-003221.mp3,ONE IS LOVED BECAUSE ONE IS LOVED,ONE IS LOVED BECAUSE ONE IS LOVED
3222,cv-valid-dev/sample-003222.mp3,BUT IT SOUNDS LIKE IT WON'T BE FIXED UNTIL THE CONSUMER VERSION WHICH DOESN'T HAVE A RELEASE DATE YET,BUT IT SOUNDS LIKE IT WON'T BE FIXED UNTO LECANCHIMA VISION WHICH DOESN'T HAVE A RELEASED AT YET
3223,cv-valid-dev/sample-003223.mp3,THE LONDONERS REGRETTED VISITING THIS AWFUL PLACE,THE LAND S RY GREAT WITER IN THIS AWLF LIFE
3224,cv-valid-dev/sample-003224.mp3,ON THE VERY FIRST PAGE IT DESCRIBED A BURIAL CEREMONY,ON THE VERY FIRST PAGE IT DESCRIBED THE BURIAL CEREMONY
3225,cv-valid-dev/sample-003225.mp3,HE DIDN'T KNOW THE MAN YET BUT HIS PRACTICED EYE WOULD RECOGNIZE HIM WHEN HE APPEARED,HE DIDN'T KNOW THE MAN YET BUT HIS PRACTICE EYE WOULD RECOGNIZE HIM WHEN HE APPEARED
3226,cv-valid-dev/sample-003226.mp3,A LARGE PIECE SUDDENLY CAME OFF AND FELL WITH A LOUD AND SHARP NOISE,LARGE PIECE SUDDENLY CAME OFF AND FELB WITH A LOUD AND SHARP NOISE
3227,cv-valid-dev/sample-003227.mp3,I DON'T TRUST ANYBODY,I DON'T TRUST ANYBODY
3228,cv-valid-dev/sample-003228.mp3,WE ARE OBLIGED AT LEAST ONCE IN OUR LIVES TO VISIT THE HOLY CITY OF MECCA,WE ARE OBLIGED AT LEAST ONCE IN OUR LIVES TO VISIT THE HOLY CITY OF MECA
3229,cv-valid-dev/sample-003229.mp3,THE BOY WANTED TO BELIEVE THAT HIS FRIEND HAD SIMPLY BECOME SEPARATED FROM HIM BY ACCIDENT,THE BOY WANTED TO BELIEVE THAT HIS FRIEND HAD SIMPLY BECOME SEPARATED FROM HIM BY ACCIDENT
3230,cv-valid-dev/sample-003230.mp3,NO THE ALCHEMIST ANSWERED,NO THE ALCHYMIST ANSWERED
3231,cv-valid-dev/sample-003231.mp3,THE BOY WAS STARTLED,THE BOY WAS STARTLED
3232,cv-valid-dev/sample-003232.mp3,THE FOLLOWING NIGHT THE BOY APPEARED AT THE ALCHEMIST'S TENT WITH A HORSE,THE FOLLOWING NIGHT THE BOY APPEERED AT THE ALCHEMIS'S TTENT WITH THE HORSE
3233,cv-valid-dev/sample-003233.mp3,HE STOOD SILENT AND MOTIONLESS REGARDING ME,HE STOOD SILENT AND MOTIONLESS REGARDING ME
3234,cv-valid-dev/sample-003234.mp3,I'M BEGINNING TO REALIZE THAT,I'M BEGINNING TO REALIZE THAT
3235,cv-valid-dev/sample-003235.mp3,IT WAS AS IF IT QUIVERED BUT REALLY THIS WAS THE TELESCOPE VIBRATING,IT WAS AS IF IT QUIVERED BUT REALLY THIS WAS THE TELESCOPE VIBRATING
3236,cv-valid-dev/sample-003236.mp3,IT WAS JUST THAT HE COULDN'T GRASP WHAT IT MEANT,IT WAS JUST AS HE COULDN'T GRASP WHAT WAS MAS
3237,cv-valid-dev/sample-003237.mp3,VICKY WANTED TO NOT MAKE A SPECTACLE OF HERSELF,VICIY WANTED TO NOT MAKE A SPECTACLE OF HERSELF
3238,cv-valid-dev/sample-003238.mp3,HENDERSON STOOD UP WITH A SPADE IN HIS HAND,HENDERSON STOOD UP WITH A SPADE IN HIS HAND
3239,cv-valid-dev/sample-003239.mp3,BUT I FELT MISERABLE WATCHING HIM WITHER AWAY LIKE A SHRIVELED DANDELION,BUT I FELT MISERABLE WATCHING HIM WITHER AWAY LIKE A SHRIVELLED DANDELIAN
3240,cv-valid-dev/sample-003240.mp3,YOU ALREADY KNOW ALL YOU NEED TO KNOW,YOU ALREADY KNOW ALL YOU NEED TO KNOW
3241,cv-valid-dev/sample-003241.mp3,YOU CAN HEAR OUT OF IT,YOU CAN HEAR OUT OF IT
3242,cv-valid-dev/sample-003242.mp3,SHE AND THE JUDGE ARE LIKE CORNED BEEF AND CABBAGE,SHE AND THE JUDGE ARE LIKE CON BEEF AND CABBAGE
3243,cv-valid-dev/sample-003243.mp3,WE'VE DONE IT SAID THE ENGLISHMAN WHO HAD ALSO AWAKENED EARLY,WE'VE DONE IT SAID THE ENGLISHMAN WHO HAD ALSO AWAKENED EARLY
3244,cv-valid-dev/sample-003244.mp3,HE FELT UNSAFE LIKE DURING HIS FIRST LESSON IN DRIVING SCHOOL,HE FELT UNSAFE LIKE DARRING HIS FIRST BLESS ON UNDRIVING SCHOOL
3245,cv-valid-dev/sample-003245.mp3,I'M GOING TO NEED IT,I'M GOING TO KNEAD IT
3246,cv-valid-dev/sample-003246.mp3,THE YOUNG ARAB TOOK OUT A BOOK AND BEGAN TO READ,THE YOUNG ARAB TOOK OUT A BOOK AND BEGAN TO READ
3247,cv-valid-dev/sample-003247.mp3,THAT MAN IS TERRIFIC,THAT MAN IS TERRIFIC
