file_id,generated_text
3177,I COULDN'T STOP STARING AT IT
3178,AS THEY SAT DOWN AT THE ONLY TABLE IN THE PLACE THE CRYSTAL MERCHANT LAUGHED
3179,THE INGENIOUS  ASSIST WRAPPED HIS NOSE AND SCRATCHED HIS CHIN
3180,IT WAS DROPPING OUT OF FLAKE'S AND RAINING DOWN IN THE SAND
3181,AND THE MURMUR LASTE LOR THAT A SIBLE VOW WOULD HAVE
3182,SCATTERED GROUPS OF PEOPLE WERE HURRYING FROM THE DIRECTION OF WOKING
3183,BECAUSE FOR HIM YOU ARE THE GREENFIELD FROM WHICH HE ALWAYS DETERNS WITH GAIN
3184,IT WAS AS IF IT QUEVERED BUT TRUALLY THIS WAS THE TELESCOPE VIBRATING
3185,AFTER ALL WO DON MORN BLOCOM NEW TILE DESAN AT YO GREAT HEIGHTS
3186,I LEARNED THE ALCHYMIST SECRETS IN MY TRAVELS
3187,I HAD THE EVERY ONE HAS GERIBAUTIES TEETH TO DREAM AGAIN
3188,I GUESS I WAS HOMESICK
3189,IT SEEMED  SUCH A LITTLE THING SO BRIGHT AND SMALL AND STUT
3190,YOU POINT TO A TRAIL OF ANTS LEADING INTO THE HOUSE
3191,HE APPARAGED THE MASS AND WHAT SURPRISED AT SIZE AND THE CHAT PUT
3192,THEY ALL COMPLAIN THEIR PRACTICALLY WORKING FOR THE GOVERNMENT
3193,IF ONLY WE COULD SEE IT
3194,MANY TILESCOPES WERE POINTED AT IT
3195,I POINTED DOWNWARS A BRIGHT DOT OF LIGHT
3196,WHAT ARE THEY DOING THE OLD MAN ASKED POINTING AT THE PEOPLE IN THE PLAZA
3197,THAT IT WAS UNABLE TO DEAL WITH THIS BOY WHO SPOKE THE LANGUAGE OF THE WORLD
3198,IT'S LIKE THE CAMEL DRIVER SAID EAT WHEN IT'S TIME TO EAT
3199,THAT'S WHY I FEEL THAT I DESERVE A PART OF WHAT YOU FIND
3200,AND HE WASN'T VERY MUCH BETTER
3201,HE KNEW HE WAS STRONGER THAN HIS FRIEND
3202,AS THIS SUN ROSE THE MEN BEGAN TO BEAT THE BOY
3203,I AM LOOKING FOR TREASURE SAID THE BOY AND HE IMMEDIATELY REGRETTED HAVING SAID IT
3204,THEY HAVE CHEAP SAUSAGES AND FRIES AT THE BREWIRI TO MORROW
3205,I WAS DISAPPOINTED AT THIS INANIMATE BULK
3206,I DUNT GLADMHIM
3207,WELL THEN HEP ME DO THAT THE BOY SAID
3208,ABOUT AN HOUR AGO
3209,THERE WERE REALLY I THINK TWO OR THREE HUNDRED PEOPLE ELBOWING ONE ANOTHER
3210,THE BOY TOOK OUT A RIMMAN THUMBIN FROM HIS BAG
3211,THE CUSHION WAS SOFT AND INVITING
3212,THAT'S WHERE YOU'RE MISTAKEN
3213,THEY FORGOT THAT LEE COPPER AND IN HAD THEIR OWN DESTINIES TO FULFIL
3214,IT WAS THE FIRST TIME EITHER HAD TOUCHED THE OTHER
3215,IT WASN'T MUCH ANYWAY
3216,THEN ONE DAY THE BOY RETURNED THE BOOKS TO THE ENGLISHMAN
3217,AN LIKE VOISE CODE WHICH IS A COMPLETE SOLUTION DRAGON FLY IS JUST AN IMPROVED PIPE ON A P I TO DRAGON
3218,SOME PLACE HE COULD HAVE POUT IT
3219,I HAD TO TEST YOUR COURAGE THE STRANGER SAID
3220,DON'T MIND THE COLONEL
3221,ONE IS LOVED BECAUSE ONE IS LOVED
3222,BUT IT SOUNDS LIKE IT WON'T BE FIXED UNTO LECACHIMA VISION WHICH DOESN'T HAVE A RELEASED AT YET
3223,A LAND HAS RY GREAT WITER IN THIS AWL LIFE
3224,ON THE VERY FIRST PAGE IT DESCRIBED A BURIAL CEREMONY
3225,HE DIDN'T KNOW THE MAN YET BUT HIS PRACTICE EYE WOULD RECOGNIZE HIM WHEN HE APPEARED
3226,E LARGE PIECE SUDDENLY CAME OFF AND FELBLITH A LOUD AND SHARP NOISE
3227,I DON'T TRUST ANYBODY
3228,WE ARE OBLIGED AT LEAST ONCE IN OUR LIVES TO VISIT THE HOLY CITY OF MECA
3229,THE BOY WANTED TO BELIEVE THAT HIS FRIEND HAD SIMPLY BECOME SEPARATED FROM HIM BY ACCIDENT
3230,NO THE ALCHYMIST ANSWERED
3231,THE BOY WAS STARTLED
3232,THE FOLLOWING NIGHT THE BOY APPEERED AT THE ALCHEMIS'S TENT WITH THE HORSE
3233,HE STOOD SILENT AND MOTIONLESS REGARDING ME
3234,I'M BEGINNING TO REALIZE THAT
3235,IT WAS AS IF IT QUIVERED BUT REALLY THIS WAS THE TELESCOPE VIBRATING
3236,IT WAS JUST AS YOU COULDN'T GRASP WHAT WAS MAS
3237,VICKIY WANTED TO NOT MAKE A SPECTACLE OF HERSELF
3238,HENDERSON STOOD UP WITH A SPADE IN HIS HAND
3239,BUT I FELT MISERABLE WATCHING HIM WITHER AWAY LIKE A SHRIVELLED DANDELIAN
3240,YOU ALREADY KNOW ALL YOU NEED TO KNOW
3241,YOU CAN HEAR OUT OF IT
3242,SHE AND THE JUDGE ARE LIKE CON BEEF AND CABBAGE
3243,WE'VE DONE IT SAID THE ENGLISHMAN WHO HAD ALSO AWAKENED EARLY
3244,HE FELT UNSAFE LIKE DARRING HIS FIRST BLESS ON UNDRIVING SCHOOL
3245,I'M GOING TO NEAD IT
3246,THE YOUNG ARAB TOOK OUT A BOOK AND BEGAN TO READ
3247,THAT MAN IS TERRIFIC
3248,MY SEVEN YEAR RESIMEGAP IS MARKED NOT DRUGS
3249,ON RAINY DAYS I WILL PLAY INSIDE
3250,MY REVIEW OF THE SUN ONE STAR
3251,THE PEOPLE WERE ALSO PRAYING TO HEAVEN FOR PROTECTION
3252,THE PEOPLE WILL ENJOY THE TEA AND WANT TO BUY THE GLASSES
3253,THE TOP HAD CERTAINLY CEASED TO ROTATE
3254,ALTOTY TO NIGHT
3255,BUT IT IS NOT A CLASS THAT WAS REQUESTED BY ARALUMNI OR RESPECTIVE STUDENTS
3256,ANOTHER RUN ON THE BANK
3257,THOSE ARE THE RULES OF WAR THE LEADER EXPLAINED
3258,TRUST IN YOUR HEART BUT NEVER FORGET THAT YOU ARE IN THE DESERT
3259,WELL THEN WHY DO WE NEED ALL THESE BOOKS THE BOY ASKED
3260,MEANWHILE THE BOY THOUGHT ABOUT HIS TREASURE
3261,AND LOOK HOW MANY THINGS THE WIND ALREADY KNEW HOW TO DO
3262,STORM INCREASING OVER THE ROCKIES
3263,DON'T BE IMPATIENT HE REPEATED TO HIMSELF
3264,SADLY MY DREAM OF BECOMING A SQUIRREL WHISPERER MAY NEVER HAPPEN
3265,THIS WAS THE STRANGEST OF ALL THINGS THAT EVER CAME TO AITH FROM OUTER SPACE
3266,HER OLD MAN WAS DOCK MITCHELL
3267,I'D LACK YOU TO TAKE ME THERE IF YOU CAN
3268,THE OASIS IS NEUTRAL GROUND
3269,HE PREPARED HIMSELF A SANDWICH AND DRANK SOME HOT TEA FROM A CRYSTAL GLASS
3270,THE STREAMER OF GAS CAME OUT TOWARDS US
3271,IT'S NOT OFTEN THAT MONEY CAN SAVE SOME ONE'S LIFE
3272,THEY MOUNTED THEIR HORSES AND RODE OUT IN THE DIRECTION OF THE PERMITS OF EGYPT
3273,IT WAS SUCH A GRADUAL MOVEMENT THAT HE FOUND IT ONLY BY NOTICING THE DOTS
3274,TO STUFF INTO THEIR OWN POCKETS
3275,I DON'T THINK I FOLLOW YOU
3276,CAN I GET A HOPFUL
3277,I'LL JUST WATCH HIM HE SAID TO HIMSELF
3278,THE ENGLISHMAN WAS DISAPPOINTED
3279,AS THE ENGLISHMAN LEFT FATIMA ARRIVED AND FILLED HER VESSEL WITH WATER
3280,IT SEEMED SO SAFE AND TRANQUIL
3281,THE RECTANGLE WAS PARALLEL TO THE SQUARE
3282,I FEEL SO GOOD I COULD SPECT
3283,AN COVER UP THAT TRANSMITTE
3284,TAKE GOOD CARE OF HIM
3285,THAT DOESN'T SAY MUCH FOR MINE
3286,HE'S LOOKING FOR YOU
3287,ELLI WON FIRST PRIZE IN THE SPELLING COMPETITION
3288,IN SPITE OF THIS I STILL BELIEVE THAT THERE WERE MEN IN MARS
3289,BUT I FOUND IT DIFFICULT TO GET TO WORK BECAUSE OF THE INVESTIGATIONS
3290,NOW LET'S TAKE A LOOK AT THE CANDIDATE
3291,WOULD YOU LIKE A CAPACINO
3292,COULD ALWAYS GO BACK TO BEING SHEPHER
3293,MANY TELESCOPES WERE PINED A HAT IT
3294,NO DOUBT THE IMPACT HAD CAUSED THE SPECIAL FIRE
3295,LIKE EVERYBODY LONS HE SAID
3296,THE END OF THE CYLINDER WAS STILL AS AJILRI AND HENDERSHON HAD LEFT IT
3297,THE FINE MANUFACTURING COMPANY WAS A BOOKKEEPER FOR FOURTEEN YEARS
3298,HE WAS DRESSED ONLY IN HIS PAJAMAS
3299,WHAT TIME IS IT
3300,THE HORSEMAN WAS COMPLETELY IN MOBEY AS WAS THE BOY
3301,AT THE SAME TIME PEOPLE WERE CROSSING MY SHAW ALL THE TIME HIDING FOR MAKA AT THE SAME TIME PEOPLE WERE POSSING MY SHAWL ALL THE TIME HIDING FOR MAKA WOSTOP
3302,E CAN ONLY SPIT OUT SO MANY SEEDSS
3303,A LARGE PIECE SUDDENLY CAME OFF AND FELL THE FALOAT AND SHARP KNOSSE
3304,TAUFI QUOTED ALL THE SURFACES IT WAS DISGUSTING LI STICKY
3305,SOMEBODY HAD RETURNED MY LOST CREDIT CARD TO THE BANK
3306,AN THE FALKEN THEND NOURISHES MAN
3307,YOU CAME SO THAT YOU COULD LEARN ABOUT YOUR DREAMS SAID THE OLD WOMAN
3308,DID YOU SEE HIS PICTURE ON THE COVER OF TIME
3309,AND WHEN HE HAD READ THAT MANY YEARS AGO A FAMOUS ARABIAN ALCHYMIST HAD VISITED EUROPE
3310,THE ENGLISHMAN'S EYES LIT UP
3311,I O TO WORK
3312,THEY STOOD THERE LOOKING AT THE MOON
3313,THE CAMEL DRIVER THOUGH SEEMED NOT TO BE VERY CONCERNED WITH THE THREAT OF WAR
3314,IT'S TOO BAD THAT HE IS QUICKLY GOING TO FORGET MY NAME HE THOUGHT
3315,THE WATER CONTINUED AND AT TIMES THE WIND GARRIED THE SUITE SICK LEAS MY LOW BLOOD
3316,I CAN CLEAN OUP THOSE GLASSES IN THE WINDOW IF YOU WANT SAID THE BOY
3317,THE FACT THAT THE TWO HOURS HAD STRETCHED INTO AN ENTIREIER NIN MATTER
3318,NOW HE WAS HERE NOT WITH HIS FLOCK BUT WITH A SHOVEL
3319,HE HOPED THAT YOU WOULD BE SOME ONE AS CAPABLE AS HIS PREVIOUS APPRENTICE
3320,THE ENGLISHMEN ASKED IF THERE WERE IN DANGER
3321,I KNOW VERY WELL WHAT YOU ARE TALKING ABOUT
3322,THE CANNEL DRIVER WAS NOT A FIGHTER AND HE HAD CONSULTED WITH SEERS
3323,IT WAS ONLY WHEN I GOT THIS CLOSE TO IT THAT THE STRANGENESS OF IT WAS AT ALL EVIDENT TO ME
3324,EVERYTHING HAS BEEN WRITTEN BY THE SAME HAND
3325,FOR AT THAT TIME IT HAD NOT OCCURRED TO HIM THAT IT MIGHT BE HOLLOW
3326,DOES SHE HAVE THE MONEY
3327,I JUST DON'T TRUST ANY ONE WHO SAYS THEY'VE NEVER HAD HAMBURGER HELPER
3328,WE NEED TO RUN
3329,HE WAS SELLING BETTER THAN EVER
3330,THEN HE DROPPED HIS SPADE PICKED UP HIS JACKET AND CAME OUT INTO THE ROAD
3331,YOU CAN'T BE THE WIN THE WIND SAID
3332,THERE WAS A MOMENT OF SILENCE SO PROFOUND THAT IT SEEMED THE CITY WAS ASLEEP
3333,I'M GOING TO PUT HER THROUGH COLLEGE
3334,YOU WANT TO TAKE THIS OUTSIDE
3335,YOU CAN TRY USING AN ITRACKER TO ACCOMPLISH THIS BUT THE PRECISION ISN'T QUITE HIGH ENOUGH
3336,YOU HAVE ENOUGH GO TO BY MANY SHEEP IND MANY CAMELS
3337,MY WIFE POINTED OUT TO ME THE BRIGHTNESS OF THE RED GREEN AND YELLOW SIGNAL LIGHTS
3338,HIS NAME IS WELSH
3339,ENOUGH SAID THE BOY
3340,HEE IS TRYING TO DREAK YOU AGAIN
3341,I TOLD HIM WE COULD TEACH HER TO IGNORE PEOPLE WHO WASTE HER TIME
3342,THE SERPENT RELAXED IMMEDIATELY
3343,IT'S CALLED THE PRINCIPLE OF FAVOURABILITY
3344,ONE MUST PREPARE FOR IT
3345,BUT HE DIDN'T NEED TO WORRY ABOUT THAT RIGHT NOW
3346,FOR EVERY TEN DEAD MEN AMONG OUR ENEMIES YOU WILL RECEIVE A PIECE OF GOLD
3347,WHY SHOULDN'T I MAKE FATHER MY BENEFICIARY
3348,IT LOOKED LIKE A RASTY GAS FLOW
3349,WHAT HE APE
3350,THESE ARE THE SPIES SAID ONE OF THE MEN
3351,IT WAS IMPOSSIBLE TO REMEMBER ALL THE DETAILS THAT HE COVERED IN AN HOUR
3352,AS FAST AS I CAN
3353,YOUR OFFICE TELEPHONED ME TO HOLD HIM
3354,HE PUT A SIDE OF THE DOOR AND THER WENT TO A SMALL CAFE NEAR BY
3355,THE BOY LOOKED AROUND FOR THE OVENS AND OTHER APPARATUS USED IN ALCHEMY BUT SAW NONE
3356,THERE WERE RAISED VOICES AND SOME SORT OF STRUGGLING APPEARS TO BE GOING ON
3357,BUT KROW TILTED IS HEAD AS IF IT WAS THINKING
3358,EVERYTHING I DO IS FRIENDLY
3359,THEY HAD GONE AWAY TO BREAKFAST AT TENDERSON'S HOUSE
3360,AT THE FIRST GLANCE IT WAS REALLY NOT VERY EXCITING
3361,THAT WAS SIMPLY BECAUSE MY EYE WAS KIND
3362,AND ABOUT YOU TWO
3363,IT WAS STAR LIGHT AND I EXPLAINED THE SIGNS OF THE JORDIA TO HER
3364,AMERICANS LOT TO HAVE A BOBICU
3365,TARKY FULL OF THANKSGIVING
3366,THE NIGHT WAS WARM AND I WAS THIRSTY
3367,FOUR HUNDRED AND FIFTY GOLLARS
3368,ANOTHER DREAMER SAID THE TICKET CELLAR TO HIS ASSISTANT WATCHING THE BOY WALK AWAY
3369,THE BOY WAS RELIEVED
3370,IT WAS VAINLY MARKED WITH TRANSFERSTRIPES AND SLIGHTLY THREATENED FROM THE PERFECT REALM
3371,MISTER NELSON COME YET
3372,AND THEN THEY WANTED THE PERSON TO CHANGE
3373,O MEY A HARD PRIVATE DEPOKET Y
3374,WHY DID YOU WANT TO SEE ME THE BOY ASKED
3375,WE WILL SAY THEM FOR SE
3376,NOTE THAT THE EMAX EXTENSION  JUMP MODE WORKED SIMILARLY TO THIS
3377,WHO COULD HAVE PREDICTED THAT
3378,THER WER STOM GLEAMING THE OLD KING HAG SAID
3379,THE SHEEP WILL GET USED TO MY NOT BEING THERE TOO THE BOY THOUGHT
3380,HE APPEARED WITH THE FIRST HOURS OF EVENING
3381,THEY SET OFF RUNNING WILDLY INTO THE TREES
3382,I THOUGHT TO BUY THEM SOME GROCERY
3383,IT WAS AS IF IT QUIVERED BUT REALLY THIS WAS THE TELESCOPE BIBRA
3384,ABSOLUTELY DESPICABLE FOR GINGERBRED MEN ARE FORCED TO LIVIN OUSES MADE OF THEIR OWN FLESH
3385,AND HE VANISHED AROUND THE CORNER OF THE PLAZA
3386,AT THE FIRST GLANCE IT WAS REALLY NOT VERY EXCITING
3387,MOST MEDIORITES ARE MORE OR LESS ROUNDED
3388,FROM THE RAILWAY STATION IN THE DISTANCE CAME THE SOUND OF TRAIN SRINGING AND RUMBLING EH
3389,THEY SHOUTED CONSOLATION AND PROMISES AND WENT OFF BACK INTO THE TOWN AGAIN TO GET HELP
3390,IF YOU START YOUR EMALES WITH GREETINGS LET ME BE THE FIRST TO WELCOME YOU TO EARTH
3391,WHY DO THEY NEED JIM
3392,I LEFT MY FATHER MY MODA AND THE TOWN CASTLE BEHIND
3393,BEFORE THE SUN HAD REACHED ITS HIGH POINT FIVE HUNDRED TRIBESMEN APPEARED ON THE HORIZON
3394,THE GREATEST AUTHORITY ON WICH WRIGHTS STATED THAT THE HEIGHT OF ITS FIRST APPEARANCE WAS ABOUT NINETY OR ONE HUNDRED MILES
3395,IT IS I WHO DARE TO DO SO SAID THE BOY
3396,HE DECIDED TO STAY RIGHT THERE AND AWAIT HIS RETURN
3397,THEY LOOKED FOR THE FOLLED MASS BUT FOUND NOTHING
3398,TOWARD THE AND OF THE AFTERNOON THEY CAME UP UPON ACOPTIC MONASCERI
3399,I DON'T WANT ANYTHING ELSE IN LIFE
3400,TAKING THE FAIRY WAS AWISE CHOICE
3401,THEY ARE NOT WORTH MUCH THE ENGLISHMAN ANSWERED
3402,THAT SOBERED HIM A LITTLE
3403,FATIMA APPEARED AT THE ENTRANCE OF THE TENT
3404,CAN YOU IMAGINE THAT
3405,SOMEWHERE YOU ARE HOLDING THE PERSON I LOVE THE BOY SAID
3406,THE BOY REMEMBERED AN OLD PROVER FROM HIS COUNTRY
3407,SHE TOOK CARE OF BOBBY FOR US
3408,I'VE BEEN LOOKING FOR YOU ALL MORNING HE SAID AS HE LET THE BOY OUTSIDE
3409,MY WIFE POINTED UP TO ME THE BRIGHTNESS OF THE RED GREEN AND YELLOW SIGNAL LIGHTS
3410,THE BOY THANKED HIM ATE IT AND WENT ON HIS WAY
3411,A LINE OF FLAME HIGH CAN BE SEEN N THE ATMOSPHERE A LINE OF FLAME HIGH CAN BE SEEN IN THE ATMOSPHERE
3412,THEY REPRISON MILLIONS OF VOTERS
3413,HAVE LIVED CALLED ME IN THE RESTAURANT IN TWENTY MINUTES
3414,PUT DOWN THAT CHAIR
3415,ONLY WHEN HECONSENTS
3416,SHE FELT LIKE A WEAKLING IN COMPARISON TO HER NEW BORN DAUGHTER
3417,KRASMIN WALKED ALONGSIDE THE CANNEL
3418,ALL THE JOY HE HAD SEEN THAT MORNING HAD SUDDENLY DISAPPEARED
3419,WHO'S THE TEN FOR
3420,I CAN'T THINK ANY MORE
3421,MECA IS A LOT FARTHER AWAY FROM THE PYRAMIDS
3422,BUT FOR I BOT I WANT A DINNER ON ATILLI
3423,AND YOU TOLD ME NOTHING ALONG THE WAY SAID THE BOY
3424,THE BOY WAS EMBARRASSED AND CONFESSED THAT HE HAD OBSERVED NOTHING
3425,LIANE JOINED BY CHARLES TO EVERYONE COULD HEAR HER SUBLIME SINKING VOICE
3426,WHY DO THEY MAKE THINGS SO COMPLICATED HE ASKED THE ENGLISHMAN ONE NIGHT
3427,DON'T YOU KNOW THERE'S A WAR ON
3428,WHY DON'T WE SEARCH THEIR ROOMS
3429,THE BOY KNEW A LOT OF PEOPLE IN THE CITY
3430,IT SEEMED SUCH A LITTLE THING SO BRIGHT AND SMALL AND STILL
3431,HE HAD ALWAYS BELIEVED THAT THE SHEEP WERE ABLE TO UNDERSTAND WHAT HE SAID
3432,HE THOUGHT OF THE MERCHANT'S DAUGHTER AND WAS SURE THAT SHE WAS PROBABLY MARRIED
3433,BUT I AM GOING TO EGYPT DE BOY SAID
3434,EXPERIMENTS ARE UNCONVENCING
3435,HE PUT ASIGN ON THE DOOR AND THEN WENT TO A SMALL CAFENI MAR
3436,IS IT A DEAL OR ISN'T IT
3437,BUT I FOUND IT DIFFICULT TO GET TO WORK BECAUSE OF THE INVESTIGATIONS
3438,WHEN HE SPEAKS IN OUR LANGUAGE I CAN INTERPRET WHAT HE HAS SAID
3439,IT WAS HIS HEART THAT WOULD TELL HIM WHERE HIS TREASURE WAS HIDDEN
3440,I'LL TAKE MINE NOW
3441,THE CONCRETE WAS COVERED IN MOSS
3442,IT'S THE MAS TO WORK IN THE ALCHANISTS
3443,MATHISD ATTEMPTING IT WAS MY FEAR OF FAILURE THAT FIRST KEPT ME FROM ATTEMPTING THE MASTERWORK
3444,I'LL SEE YOU GET IT IN FIFTEEN MINUTES
3445,WITH EVERY DAY THAT PASSED THE BOY'S HEART BECAME MORE AND MORE RESILENT
3446,YOU ARE WISE BECAUSE YOU OBSERVE EVERYTHING FROM A DISTANCE THE BOY SAID
3447,BUT THERE'S A TRIBE IN WAR THE BOY REITERATED
3448,EVEN THEN HE HARDLY UNDERSTOOD WHAT WAS MEANT
3449,IN ANY CASE THE DESERT WAS IMPASSABLE
3450,BUT HE KEPT QUIET BECAUSE HE HAD HEARD WHAT THE ALCHEMIST SAID TO THE MONK
3451,HOW DO YO KNOW SHE DIDN'T
3452,I DON'T KNOW HOW TO FIND LIFE IN THE DESERT THE BOY SAID
3453,AT THAT POINT IN THEIR LIVES EVERYTHING IS CLEAR AND EVERYTHING IS POSSIBLE
3454,YOU GOT YOUR SEA LEGS YET
3455,ON THE SECOND DAY THE BOY CLIMBED TO THE TOP OF A CLIFF NEAR THE CAMP
3456,WHY DO YOU WANT TO SAVE ME
3457,GIVE ME THE DISTRICT ATTORNE'S OFFICS
3458,BUT I DIDN'T THINK THAT IT CONTAINED ANY LIVING CREATURE
3459,BUT HE HAD FOUND A GUIDE AND DIDN'T WANT A MISS OUT ON AN OPPORTUNITY
3460,HE JUST GOT A NEW KITE FOR HIS BIRTHDAY
3461,AFTER ALL HE HAD ALL HIS MONEY
3462,I JUST DON'T TRUST ANYONE WHO SAYS THEY'VE NEVER HAD HAMBURG OR HELPER
3463,THIS IS WHY ALCHEMY EXISTS THE BOY SAID
3464,TELL ME MORE ABOUT YOUR DREAM SAID THE WOMAN
3465,WE MUST DA HEADEN
3466,UPON RETURNING TO THE WISE MAN HE RELATED IN DETAIL EVERYTHING HE HAD SEEN
3467,I'LL BE RIGHT HERE
3468,AND ASKED FOR A GLASS OF WINE FOR ME
3469,THE BOY STOOD UP SHAKILY AND LOOKED ONCE MORE AT THE PYRAMIDS
3470,BECAUSE I DON'T LEAVE IN EITHER MY PAST OR MY FUTURE
3471,THEN SHE FILLED HER VESSEL WITH WATER AND LEFT
3472,EVERY PURCHASE IS A VOTE
3473,MY REVIEW OF THE SUN ONE STAR
3474,THERE WERE LIGHTS IN THE UPPER WINDOWS OF THE HOUSES WHEN THE PEOPLE WENT TO BED
3475,DOWN BELOW IN THE DARKNESS WERE HUNDREDS OF PEOPLE SLEEPING IN PEACE
3476,HE WAS MORE CONFIDENT IN HIMSELF THOUGH AND HE FELT AS THOUGH HE COULD CONQUER THE WARRIOR
3477,THEY HAD GONE AWAY TO BREAKFAST AT HENDERSON'S HOUSE
3478,MOST METEORITES ARE MORE OR LESS ROUNDED
3479,HE'S ON THE WAY
3480,WATER BOARDING IS A TERRIBLE FORM OF TORTURE
3481,IAMD GOING TO PUT HER THROUGH COLLEGE
3482,HE MOVED ABOUT INVISIBLE BUT EVERY ONE COULD HEAR HIM
3483,WHAT WAS WRITTEN ON THE AMERALD TABLET THE BOY WANTED TO KNOW
3484,HOW ABOUT THAT ONE THERE
3485,BUT YOU WANT TO KNOW SOMETHING
3486,IT LEFT A GREENISH STREAK THAT CLOWED FOR SOME SECOND
3487,HAVEN'T YOU EVEN STARTED
3488,YOU'VE GOT EVERYTHING ELSE AT
3489,PLEASE DON'T MAT ME
3490,I'M GETTING TRIVER READY
3491,DENNIS WAT'S NOT A BUSINESS MAN
3492,HE COULD ALWAYS GO BACK TO BEINGA CHEPHERN
3493,I'LL GIVE IT A DRINK
3494,ATHE CAMP IT WAS DIFFICULT TO SEEIN ANYTHING
3495,THE BOY THOUGHT ABOUT THE CRYSTO MERCHANT
3496,WHAT 'LL IT TAKE TILL THE BANGRE OPENS
3497,HE WAS OLDER AND WAS CARRYING A SMALL BUCKET
3498,THAT'S TOO FAR FROM THE BEDROOM
3499,AND THE ATTACKED AN EMPTY TENT
3500,THE BOY WAS SURPRISED AND THEN IRRITATED
3501,WELL I'D LIKE TO SE TE ERLAND AND SEE HOW THEY LIVE SAID THE CASAN
3502,YOU CAN'T GO ANY FARTHER ONE OF THEM SAY
3503,I HEARD A PECULIAR HUMMING SOUND FROM THE PIT
3504,I FEEL QUITE EMBIVOLENT ABOUT THE ARTICLE
3505,FIRST THEY TRIED TO FIND HIM IN THEIR ING
3506,THE SUN WAS TURNED INTO A GOLDEN DISC
3507,STRANGE IMAGES PASSED FROM MY MIND
3508,THEN HE TOOK FROM HIS KNEPSACK A BOWL OF WINE AND DRANK SOME
3509,THIS IS THE MAYOR
3510,IT SEEMED AS IF WHAT THE OLD KING HAD CALLED BEGGINER'S LUCK WERE NO LONGER FUNCTIONING
3511,YOU DIDN'T VOTE FOR ME THE LAST TIME
3512,I GOT DRUNK YESTERDAY AND THOUGHT I BUILT A SUPER COMPUTER
3513,EVERYTHING'S GETTING COLD AND YOU KNOW WE'VE BEEN WAITING FOR YOU
3514,WE RETURNED TO THE CEMETERY
3515,THE LENS WAS HEAVY BUT HAD AN AMAZING ZHROOM
3516,I ONLY INTERPRET DREAMS
3517,BOY AWALK AS THE SUN ROSE
3518,HE APPROACHED THE MASS AND WAS SURPRISED AT THE SIZE AND SHAPE
3519,BETTER BRING A GLASS OF MILK
3520,WE SHOWED OFF AND GAVE THREE MINUTE SPEECHES EACH
3521,THE BOY WAS ALSO SADDENED HIS FRIEND WAS IN PURSUIT OF HIS DESTINY
3522,IT'S SATURDAY IT'S HOT AND I REALLY WANT TO DRY THE DRY RAMIN
3523,AN ELEPHANT IN THE ROOF IS SOON AN ELEPHANT IN THE HOUSE
3524,WHY THE SHOTS STOP AFTER THE TEN TO ONE O NURT HAS TRIED TO EXPLAIN
3525,HE GOT UP EARLY WITH THE IDEA OF FINDING IT
3526,HE HAS OTHER THINGS TO DO FIRST
3527,HE PUT A SIGN ON THE DOOR AND THEY WENT TO A SMALL CAFE NEAR BY
3528,DON'T SHARE YOUR OPINION SO READILY BECAUSE YOU NEVER KNOW WHO IS LISTENING
3529,PAHEDTA EVERYONE HAS GARRI BEAUSE'S TEETH DRA BEGAN
3530,AS FAST AS I CAN
3531,NOW I CAN SEE THAT IT HASN'T BEEN TOO BAD
3532,IT MAY BE THE GUESSES OF THE FIRING THAT COWS THE MARTIANS IN CONVENIENCE
3533,THEY LOCKED THEMSELVES IN THEIR LABORATORIES AND TRY TO REBOL AS GOLD HAD
3534,WE BEAT THE WHOLE COUNTRY ON THAT STORY
3535,YOU SHOULD SEE THE OTHER GAY SPECIFICALLY HOW GOOD AT FIGHTING HE IS
3536,BUT I FOUND IT DIFFICULT TO GET TO WORK BECAUSE OF THE INVESTIGATIONS
3537,I REMEMBER HOW I SAT ON THE TABLE DAY IN THE LATNUS PATCHES OF GREE AND GRUMSON SWIMMING BEFORE MY EYES
3538,NOBODY KNOWS HOW MUCH AMMUNITION THE MILITARY HAS IN ITS CHECK POINT
3539,I NEVER SAID I TAKE IT
3540,BUT THAT WAS SIMPLY BECAUSE MY EYE WAS TURT
3541,IT SEEMED SUCH A LITTLE THING SO BRIGHT AND SMALL AND STILL
3542,THE HADDER WAS ON FIRED AND HE COULD SEE A THIN BLUE SMOKE WRITING UP SLUWRY
3543,IN ANY CASE IT'S GOOD THAT YOU HAVE LEARNED THAT EVERYTHING IN LIFE HAS ITS PRICE
3544,THEY WERE TRIBESMEN DRESSED IN BLUE WITH BLACK RINGS SURROUNDING THEIR TURBANS
3545,NO ONE SEEMED TO HAVE THOUGHT ABOUT IT THAT NIGHT
3546,HUMMING DOWN THE BLOCK IS THE BIGGEST STEAM ROLLER I AVE EVER SEEN
3547,BUT ONLY SPEAK A WORD AND MY SERVANT WILL BE HEALED
3548,WHEN I HAD MY SHEEP I WAS HAPPY AND I MADE THOSE AROUND ME HAPPY
3549,I HAVE ALREADY DESCRIBED THE APPEARANCE OF THAT COLOSSAL BULK WHICH WAS EMBEDDED IN THE GROUND
3550,AIRE WAS EITHER ENTERING OUR ESCAPING AT THE RIM WITH A THIN SIZZLING SOUND
3551,I'M GOING TO BUILD A BRIDGE A MILE LONG
